file,audio_kmeans_lables,id
corgimango-20250602132510-904689838982940,1,corgimango
corgimango-20250602135745-751661138019006,2,corgimango
corgimango-20250603175451-1241328874133310,2,corgimango
corgimango-20250606002221-1376596617554187,1,corgimango
corgimango-20250607144542-1628192581969505,2,corgimango
corgimango-20250609191446-4183089978688157,2,corgimango
corgimango-20250609201020-1443744070475171,1,corgimango
corgimango-20250611114809-4077305049158657,2,corgimango
corgimango-20250614200812-2127900724702685,2,corgimango
corgimango-20250616015644-1133129188838698,2,corgimango
corgimango-20250616121710-1618389319191685,2,corgimango
corgimango-20250620211028-1472087834496184,2,corgimango
corgimango-20250629101027-693824100409095,2,corgimango
corgimango-20250629171825-2007990676728062,2,corgimango
corgimango-20250630195743-2003903817151623,2,corgimango
corgimango-20250702173757-1408641974074083,1,corgimango
corgimango-20250702194428-916007061367464,2,corgimango
corgimango-20250704155442-1665999941501125,2,corgimango
corgimango-20250708225028-4261362700858686,2,corgimango
corgimango-20250709102739-1574343093835973,3,corgimango
corgimango-20250711114656-1339838651237544,2,corgimango
corgimango-20250715210338-1206076768180811,1,corgimango
corgimango-20250716175629-1429401818674890,2,corgimango
corgimango-20250717075833-1251969713587251,2,corgimango
corgimango-20250719152904-25978169165159537,2,corgimango
corgimango-20250721155710-1283544963620770,2,corgimango
corgimango-20250724181122-1437010514766709,1,corgimango
corgimango-20250725165124-1409596563993731,2,corgimango
corgimango-20250728144621-1276832977679825,2,corgimango
corgimango-20250729122842-1447864940382083,2,corgimango
corgimango-20250806185731-949556454167779,2,corgimango
corgimango-20250807065620-1279865970702478,2,corgimango
corgimango-20250816011926-1630660861447282,1,corgimango
corgimango-20250816194039-2452202111913047,2,corgimango
corgimango-20250816225730-1244880341081741,2,corgimango
corgimango-20250817121929-2062992437601626,1,corgimango
corgimango-20250818093311-2137156167145495,1,corgimango
corgimango-20250819030700-1621043549026582,2,corgimango
corgimango-20250821211100-2125947254920861,2,corgimango
corgimango-20250821232110-911724791757173,2,corgimango
corgimango-20250822164858-2140690733339902,1,corgimango
corgimango-20250823034355-2894126444119643,2,corgimango
corgimango-20250825210115-36230691659854973,2,corgimango
corgimango-20250826223118-2169216006944097,2,corgimango
corgimango-20250829194010-1156610036406654,2,corgimango
corgimango-20250830224552-4361120234162205,2,corgimango
corgimango-20250901184051-3270336903128293,2,corgimango
corgimango-20250902020030-2757681457915432,2,corgimango
corgimango-20250904195732-789649383581647,2,corgimango
corgimango-20250904221532-1850368812310524,2,corgimango
corgimango-20250906080712-2443728742713680,2,corgimango
corgimango-20250908215321-793343009876293,1,corgimango
corgimango-20250910092209-903300502609669,1,corgimango
corgimango-20250912163933-1793005558283829,2,corgimango
corgimango-20250913025804-1264033699160970,1,corgimango
corgimango-20250914155910-1639982417143620,1,corgimango
corgimango-20250918164005-1359086405985235,1,corgimango
corgimango-20250920220509-1895703667721895,2,corgimango
corgimango-20251002191639-2141318006698680,1,corgimango
corgimango-20251002205639-3014456142087869,2,corgimango
corgimango-20251009173503-1697971664506561,2,corgimango
corgimango-20251010102131-2143119289780880,2,corgimango
corgimango-20251013205658-1635575220880634,2,corgimango
corgimango-20251102220911-25871537422500760,2,corgimango
corgimango-20251108003533-1948194042736322,2,corgimango
corgimango-20251110105931-2121164558654336,2,corgimango
corgimango-20251111194929-1242163697347227,2,corgimango
corgimango-20251113181035-1190004676537853,2,corgimango
corgimango-20251116003713-2734752620220082,1,corgimango
corgimango-20251127180637-1277394067683302,2,corgimango
corgimango-20251205140837-1822820105082977,1,corgimango
corgimango-20251206215606-1727188125329641,1,corgimango
corgimango-20251223034336-1552184652678138,1,corgimango
corgimango-20251226225711-776872518351072,1,corgimango
corgimango-20251226225844-2152732338832865,1,corgimango
corgimango-20251228000458-1648602999630908,2,corgimango
corgimango-20251230182204-1243937353810124,1,corgimango
corgimango-20260103230809-1858727178002082,2,corgimango
corgimango-20260114141715-907650561859021,2,corgimango
corgimango-20260115023908-1423028709549652,2,corgimango
crown_du-20260129222122-1172877588078407,2,crown_du
crown_du-20260129222122-1234097095458751,3,crown_du
crown_du-20260129222122-1235756372011385,3,crown_du
crown_du-20260129222122-1238192491193530,2,crown_du
crown_du-20260129222122-1238518304506380,0,crown_du
crown_du-20260129222122-1249651519930527,2,crown_du
crown_du-20260129222122-1276774517639801,1,crown_du
crown_du-20260129222122-1282065667117907,3,crown_du
crown_du-20260129222122-1290142236309796,3,crown_du
crown_du-20260129222122-1290373199680746,3,crown_du
crown_du-20260129222122-1307584674539158,3,crown_du
crown_du-20260129222122-1332110125424665,2,crown_du
crown_du-20260129222122-1336401051841946,3,crown_du
crown_du-20260129222122-1352845036527121,2,crown_du
crown_du-20260129222122-1405399850912627,2,crown_du
crown_du-20260129222122-1418543059271928,3,crown_du
crown_du-20260129222122-1418581235951799,2,crown_du
crown_du-20260129222122-1434994948303345,2,crown_du
crown_du-20260129222122-1439338514246476,3,crown_du
crown_du-20260129222122-1480478826807180,3,crown_du
crown_du-20260129222122-1547081849697304,1,crown_du
crown_du-20260129222122-1555406752231736,2,crown_du
crown_du-20260129222122-1560082335905177,2,crown_du
crown_du-20260129222122-1565829078012018,0,crown_du
crown_du-20260129222122-1601074487896485,2,crown_du
crown_du-20260129222122-1613775759870050,1,crown_du
crown_du-20260129222122-1616943552925857,0,crown_du
crown_du-20260129222122-1619045739139852,3,crown_du
crown_du-20260129222122-1670713740955710,3,crown_du
crown_du-20260129222122-1675196373831547,2,crown_du
crown_du-20260129222122-1862727461101883,2,crown_du
crown_du-20260129222122-1898400434885589,2,crown_du
crown_du-20260129222122-1966214297436848,2,crown_du
crown_du-20260129222122-1973366726549330,1,crown_du
crown_du-20260129222122-1975912327138111,1,crown_du
crown_du-20260129222122-1978626366371344,0,crown_du
crown_du-20260129222122-1999082291028594,1,crown_du
crown_du-20260129222122-2117470878827475,2,crown_du
crown_du-20260129222122-2121763511892034,3,crown_du
crown_du-20260129222122-2348154222361746,3,crown_du
crown_du-20260129222122-2486686351751084,2,crown_du
crown_du-20260129222122-25622945117406206,0,crown_du
crown_du-20260129222122-25910925361890011,3,crown_du
crown_du-20260129222122-25943884221905962,0,crown_du
crown_du-20260129222122-25957354023925390,1,crown_du
crown_du-20260129222122-25976791715263134,2,crown_du
crown_du-20260129222122-26121137614189963,3,crown_du
crown_du-20260129222122-26234131402864594,3,crown_du
crown_du-20260129222122-3103427709864587,3,crown_du
crown_du-20260129222122-3359724730888040,3,crown_du
crown_du-20260129222122-4368598096741291,0,crown_du
crown_du-20260129222122-4392731437715892,0,crown_du
crown_du-20260129222122-769853112867462,2,crown_du
crown_du-20260129222122-778540191986230,0,crown_du
crown_du-20260129222122-784315244241569,2,crown_du
crown_du-20260129222122-793243743257163,0,crown_du
crown_du-20260129222122-794376616463017,3,crown_du
crown_du-20260129222122-810047258051638,3,crown_du
crown_du-20260129222122-833248436440025,0,crown_du
crown_du-20260129222122-883201287878943,2,crown_du
crown_du-20260129222122-899602186324617,0,crown_du
crown_du-20260129222122-902863099390188,3,crown_du
crown_du-20260129222122-905890772198165,2,crown_du
crown_du-20260129222122-906809132280136,2,crown_du
crown_du-20260129222122-908535441795253,1,crown_du
crown_du-20260129222122-910998688560392,3,crown_du
crown_du-20260129222122-911293041504155,1,crown_du
crown_du-20260129222122-911630454794125,2,crown_du
crown_du-20260129222122-912852254487702,3,crown_du
crown_du-20260129222122-914338664682005,0,crown_du
crown_du-20260129222122-918624587214510,3,crown_du
crown_du-20260129222122-919210197186356,2,crown_du
crown_du-20260129222122-923277657101694,1,crown_du
crown_du-20260129222122-939242511951107,1,crown_du
crown_du-20260129222122-943518541361190,0,crown_du
crown_du-20260129232622-914038084933032,0,crown_du
crown_du-20260202081002-1452952106421456,1,crown_du
crown_du-20260205081159-1616005526086578,3,crown_du
cyfang58-20250213120241-905951678710149,0,cyfang58
cyfang58-20250217163821-1987028115554124,2,cyfang58
cyfang58-20250222190956-2089200101921314,0,cyfang58
cyfang58-20250301115535-1671196770544841,2,cyfang58
cyfang58-20250301152426-4050700575221670,2,cyfang58
cyfang58-20250304124645-1989605008293402,1,cyfang58
cyfang58-20250307210932-1234469258800624,0,cyfang58
cyfang58-20250309083724-985939890447452,0,cyfang58
cyfang58-20250315180223-1449724056829333,0,cyfang58
cyfang58-20250320013843-2323496281483629,2,cyfang58
cyfang58-20250324192727-896023556754342,0,cyfang58
cyfang58-20250325213511-1459993605541315,0,cyfang58
cyfang58-20250329002932-1616188999286592,2,cyfang58
cyfang58-20250401165129-2408937412960041,0,cyfang58
cyfang58-20250402011654-1284166583558464,0,cyfang58
cyfang58-20250408015917-810079721385256,2,cyfang58
cyfang58-20250411230141-1516652069434154,2,cyfang58
cyfang58-20250417184910-1482099913430601,2,cyfang58
cyfang58-20250427142350-900214739451692,2,cyfang58
cyfang58-20250429160537-26247604191540971,2,cyfang58
cyfang58-20250503204509-2029860917578895,2,cyfang58
cyfang58-20250504182910-2339407106557992,0,cyfang58
cyfang58-20250511153834-2391301944665744,2,cyfang58
cyfang58-20250512212523-2737906126561770,2,cyfang58
cyfang58-20250516101531-1894716417822009,0,cyfang58
cyfang58-20250522185328-959008846786545,2,cyfang58
cyfang58-20250529151347-784617224208928,2,cyfang58
cyfang58-20250529181628-1632866957841497,2,cyfang58
cyfang58-20250529212957-1415598429609629,1,cyfang58
cyfang58-20250607074238-1250774970336125,2,cyfang58
cyfang58-20250623190521-1585961612672658,1,cyfang58
cyfang58-20250623200956-1638894990448634,2,cyfang58
cyfang58-20250626110538-4225063667766722,0,cyfang58
cyfang58-20250627170500-1240319778298723,2,cyfang58
cyfang58-20250703133314-1554023642352218,2,cyfang58
cyfang58-20250711230642-1492755142302450,2,cyfang58
cyfang58-20250713184830-734008522983361,2,cyfang58
cyfang58-20250719092438-792761053294973,2,cyfang58
cyfang58-20250720124355-1435341650860019,0,cyfang58
cyfang58-20250725193124-753933494255358,1,cyfang58
cyfang58-20250806111339-1903717460262047,1,cyfang58
cyfang58-20250815035943-2642369336147047,2,cyfang58
cyfang58-20250901182804-2151431802353329,2,cyfang58
cyfang58-20250902225820-1254832052739671,1,cyfang58
cyfang58-20250903202358-1703980767230735,2,cyfang58
cyfang58-20250904192818-1478823373675374,2,cyfang58
cyfang58-20250915232134-2631440747256675,1,cyfang58
cyfang58-20250922234535-4186687538312222,0,cyfang58
cyfang58-20250924181710-1583665759602746,2,cyfang58
cyfang58-20250928013124-944531014899254,1,cyfang58
cyfang58-20251004145904-1239291438365348,2,cyfang58
cyfang58-20251005220709-1624325285654182,2,cyfang58
cyfang58-20251012135356-1630126824788063,0,cyfang58
cyfang58-20251022234224-1257464485849492,0,cyfang58
cyfang58-20251029001747-2166005577541205,0,cyfang58
cyfang58-20251029224508-890300450510581,3,cyfang58
cyfang58-20251103000312-1953105755581962,3,cyfang58
cyfang58-20251108010649-1429076792089180,3,cyfang58
cyfang58-20251112072653-2389572861466665,0,cyfang58
cyfang58-20251114104612-26425004303784711,2,cyfang58
cyfang58-20251119000128-1830144730877271,2,cyfang58
cyfang58-20251120122011-1173904998154288,2,cyfang58
cyfang58-20251126213409-919794193973477,2,cyfang58
cyfang58-20251127230138-2110404456362205,1,cyfang58
cyfang58-20251203230648-3028346857554292,0,cyfang58
cyfang58-20251210092411-4279136708996263,1,cyfang58
cyfang58-20251210203940-2318866381953602,0,cyfang58
cyfang58-20251216090514-2370715086746911,0,cyfang58
cyfang58-20251231141754-1567602484297479,1,cyfang58
cyfang58-20260122113658-1305383461646543,1,cyfang58
cyfang58-20260122113750-3824039441236636,1,cyfang58
cyfang58-20260122113858-760681643763022,1,cyfang58
da_chien_huang-20250223195500-1564174224642570,3,da_chien_huang
da_chien_huang-20250328214518-899400189638477,3,da_chien_huang
da_chien_huang-20250412174008-1623640785313924,3,da_chien_huang
da_chien_huang-20250413204636-1606710217333253,1,da_chien_huang
da_chien_huang-20250725203104-1931506484398742,3,da_chien_huang
da_chien_huang-20250726023143-816052408190214,0,da_chien_huang
da_chien_huang-20250729175613-792655513881583,3,da_chien_huang
da_chien_huang-20250731120344-1458802839014815,2,da_chien_huang
da_chien_huang-20250803014755-1596639884872431,3,da_chien_huang
da_chien_huang-20250806194807-2344971659344670,2,da_chien_huang
da_chien_huang-20250807003012-922749017378792,2,da_chien_huang
da_chien_huang-20250807042508-1958135528125770,3,da_chien_huang
da_chien_huang-20250831192629-1223313369477776,1,da_chien_huang
da_chien_huang-20250903081524-1233473228965087,3,da_chien_huang
da_chien_huang-20250912141249-1890157368150076,1,da_chien_huang
da_chien_huang-20250924042010-846718335061902,2,da_chien_huang
da_chien_huang-20250925213132-2314654005736773,3,da_chien_huang
da_chien_huang-20251106102901-1289649546546344,1,da_chien_huang
da_chien_huang-20251109162007-2606219699761520,0,da_chien_huang
da_chien_huang-20251111053634-859395943811515,3,da_chien_huang
da_chien_huang-20251112215006-1663061918187314,0,da_chien_huang
da_chien_huang-20251209082724-910923491552105,3,da_chien_huang
da_chien_huang-20251215114623-1924299301506314,2,da_chien_huang
da_chien_huang-20251220234011-1233798315050489,0,da_chien_huang
da_chien_huang-20251222225142-1602448944360249,2,da_chien_huang
da_chien_huang-20260110091508-916972314597146,3,da_chien_huang
daddy.iam-20250207183046-2372559623211169,0,daddy.iam
daddy.iam-20250207183046-760498693774445,0,daddy.iam
daddy.iam-20250207183046-801045729690137,3,daddy.iam
daddy.iam-20250207183046-810634812031147,0,daddy.iam
daddy.iam-20250207183046-835402172868548,3,daddy.iam
daddy.iam-20250211223727-2133243604173836,1,daddy.iam
daddy.iam-20250304142239-1614581819733468,2,daddy.iam
daddy.iam-20250307121122-1412217067043342,3,daddy.iam
daddy.iam-20250314142312-1278114790830413,3,daddy.iam
daddy.iam-20250316051922-1525419805219622,0,daddy.iam
daddy.iam-20250417142823-4296450973944286,3,daddy.iam
daddy.iam-20250429222809-1330846615744736,0,daddy.iam
daddy.iam-20250430100054-1416524299866922,3,daddy.iam
daddy.iam-20250430233639-1419536646298657,3,daddy.iam
daddy.iam-20250430234754-1254849313210560,0,daddy.iam
daddy.iam-20250502195611-1925698944686049,3,daddy.iam
daddy.iam-20250502204834-1186298733669223,3,daddy.iam
daddy.iam-20250506074158-910235634837912,0,daddy.iam
daddy.iam-20250507061809-1621196485546440,0,daddy.iam
daddy.iam-20250509091805-1436093557868696,3,daddy.iam
daddy.iam-20250514192443-1621410515538915,0,daddy.iam
daddy.iam-20250516020614-1523616508727265,0,daddy.iam
daddy.iam-20250521091045-2084528295697578,3,daddy.iam
daddy.iam-20250601205229-834456989630556,3,daddy.iam
daddy.iam-20250602010018-1448301920018383,3,daddy.iam
daddy.iam-20250604181245-3134329956739166,0,daddy.iam
daddy.iam-20250607104240-902815502694613,0,daddy.iam
daddy.iam-20250607164444-1240942790702560,0,daddy.iam
daddy.iam-20250610224228-2050429415791390,3,daddy.iam
daddy.iam-20250614051345-1421004842765362,3,daddy.iam
daddy.iam-20250618001632-1387997855972049,3,daddy.iam
daddy.iam-20250625002547-877644975047435,0,daddy.iam
daddy.iam-20250626190954-25671713282455237,3,daddy.iam
daddy.iam-20250627163432-1541702346901990,3,daddy.iam
daddy.iam-20250704031134-1872838023594590,3,daddy.iam
daddy.iam-20250710082418-894054620051558,0,daddy.iam
daddy.iam-20250712005818-910924218190813,0,daddy.iam
daddy.iam-20250712171326-878273465120549,0,daddy.iam
daddy.iam-20250717052033-871266219247235,3,daddy.iam
daddy.iam-20250718084633-25746761644990931,0,daddy.iam
daddy.iam-20250720213329-786201037310392,3,daddy.iam
daddy.iam-20250731201106-1613512676586226,0,daddy.iam
daddy.iam-20250806214440-778087061979004,1,daddy.iam
daddy.iam-20250825233026-1431533255215688,3,daddy.iam
daddy.iam-20250829141424-1222880075986887,0,daddy.iam
daddy.iam-20250831155913-2133565997391794,3,daddy.iam
daddy.iam-20250910211925-1189078812984259,0,daddy.iam
daddy.iam-20250911230011-1190202076435208,2,daddy.iam
daddy.iam-20250912185812-1424594702708261,0,daddy.iam
daddy.iam-20250915180756-1221731690174547,3,daddy.iam
daddy.iam-20250916232232-1390948635904662,0,daddy.iam
daddy.iam-20251010203507-26273223055603479,0,daddy.iam
