file,visual_kmeans_lables,id
stanley_sportslife-20250701175841-1600812694575098,0,stanley_sportslife
stanley_sportslife-20250701210546-891590166990268,0,stanley_sportslife
stanley_sportslife-20250702011535-1404303180839808,0,stanley_sportslife
stanley_sportslife-20250702235140-3149347871918979,0,stanley_sportslife
stanley_sportslife-20250705194950-1297710548868595,0,stanley_sportslife
stanley_sportslife-20250706142806-1466979628280447,0,stanley_sportslife
stanley_sportslife-20250714001835-1240187381535918,0,stanley_sportslife
stanley_sportslife-20250714125421-1459032382599615,0,stanley_sportslife
stanley_sportslife-20250715195811-1216615863794499,0,stanley_sportslife
stanley_sportslife-20250716022226-1447012310307431,0,stanley_sportslife
stanley_sportslife-20250721155805-3465628553612902,0,stanley_sportslife
stanley_sportslife-20250721160641-779076458129836,0,stanley_sportslife
stanley_sportslife-20250721200641-2068985753884401,3,stanley_sportslife
stanley_sportslife-20250722203946-2677490842634552,0,stanley_sportslife
stanley_sportslife-20250722220507-1221630446841593,0,stanley_sportslife
stanley_sportslife-20250723075036-1625687048511024,0,stanley_sportslife
stanley_sportslife-20250723115210-1443258634254064,0,stanley_sportslife
stanley_sportslife-20250723125327-1627573768290962,0,stanley_sportslife
stanley_sportslife-20250723131213-900314472853981,0,stanley_sportslife
stanley_sportslife-20250724221132-1720823242212447,0,stanley_sportslife
stanley_sportslife-20250725093143-1437881327773366,0,stanley_sportslife
stanley_sportslife-20250726214643-934099135655666,0,stanley_sportslife
stanley_sportslife-20250727000617-1235872828518998,0,stanley_sportslife
stanley_sportslife-20250727091244-1395778348957479,0,stanley_sportslife
stanley_sportslife-20250727105810-1179449404067771,0,stanley_sportslife
stanley_sportslife-20250727134040-1480793130332019,0,stanley_sportslife
stanley_sportslife-20250727212522-1093609702972743,3,stanley_sportslife
stanley_sportslife-20250727223712-1481966480305557,0,stanley_sportslife
stanley_sportslife-20250728173816-1207946561109360,0,stanley_sportslife
stanley_sportslife-20250729093517-4001760676782465,0,stanley_sportslife
stanley_sportslife-20250729165842-751674691126494,0,stanley_sportslife
stanley_sportslife-20250729222937-896402019924288,0,stanley_sportslife
stanley_sportslife-20250730103026-819076211205038,0,stanley_sportslife
stanley_sportslife-20250801120751-1446930773765413,0,stanley_sportslife
stanley_sportslife-20250801133739-1612811759932207,0,stanley_sportslife
stanley_sportslife-20250801164930-1538771630559971,0,stanley_sportslife
stanley_sportslife-20250802014741-1257819259828872,3,stanley_sportslife
stanley_sportslife-20250803091134-2335298873549218,0,stanley_sportslife
stanley_sportslife-20250803115627-1458964962476416,0,stanley_sportslife
stanley_sportslife-20250803141743-854320860988419,0,stanley_sportslife
stanley_sportslife-20250803142944-1567606471116274,0,stanley_sportslife
stanley_sportslife-20250803151832-1676817063471840,0,stanley_sportslife
stanley_sportslife-20250803210939-964428132707257,0,stanley_sportslife
stanley_sportslife-20250804145405-1332578652254803,0,stanley_sportslife
stanley_sportslife-20250804170125-1956614758310091,0,stanley_sportslife
stanley_sportslife-20250804183039-885538614258292,0,stanley_sportslife
stanley_sportslife-20250805044803-1588711979017114,0,stanley_sportslife
stanley_sportslife-20250805111442-1692455658405628,0,stanley_sportslife
stanley_sportslife-20250805122730-845550998521878,0,stanley_sportslife
stanley_sportslife-20250805225814-922399210283189,0,stanley_sportslife
stanley_sportslife-20250806052718-962040969486996,0,stanley_sportslife
stanley_sportslife-20250806104908-1994929871086217,0,stanley_sportslife
stanley_sportslife-20250806123401-1565562538060134,0,stanley_sportslife
stanley_sportslife-20250806124941-1247703620788163,0,stanley_sportslife
stanley_sportslife-20250806125023-1478499877022726,0,stanley_sportslife
stanley_sportslife-20250806130727-2407574226381062,0,stanley_sportslife
stanley_sportslife-20250806191455-2084062475660935,0,stanley_sportslife
stanley_sportslife-20250806194148-920020424012838,0,stanley_sportslife
stanley_sportslife-20250806211810-2402510836886486,3,stanley_sportslife
stanley_sportslife-20250806212802-1376365770910665,0,stanley_sportslife
stanley_sportslife-20250806225638-1350108080217002,0,stanley_sportslife
stanley_sportslife-20250806231038-3084162398442904,0,stanley_sportslife
stanley_sportslife-20250806231221-1840334310011853,0,stanley_sportslife
stanley_sportslife-20250806235712-933504655876689,0,stanley_sportslife
stanley_sportslife-20250807010823-809587224753833,0,stanley_sportslife
stanley_sportslife-20250807013019-1731040971637103,0,stanley_sportslife
stanley_sportslife-20250807041258-929884262872137,0,stanley_sportslife
stanley_sportslife-20250809090846-1442172937700289,0,stanley_sportslife
stanley_sportslife-20250809121240-1569722145155752,0,stanley_sportslife
stanley_sportslife-20250810075410-1246964090098599,3,stanley_sportslife
stanley_sportslife-20250811001910-1707892453986965,0,stanley_sportslife
stanley_sportslife-20250811005044-840565255673833,0,stanley_sportslife
stanley_sportslife-20250811033258-952855760645970,0,stanley_sportslife
stanley_sportslife-20250811161317-1819590539444376,0,stanley_sportslife
stanley_sportslife-20250814225147-1699078741461599,0,stanley_sportslife
stanley_sportslife-20250817095535-931604916029036,0,stanley_sportslife
stanley_sportslife-20250817202919-1476661367189651,0,stanley_sportslife
stanley_sportslife-20250820030347-1246467040297920,0,stanley_sportslife
stanley_sportslife-20250827214104-1284015626928030,3,stanley_sportslife
stanley_sportslife-20250906002635-1643020783808768,2,stanley_sportslife
stanley_sportslife-20250906113649-1569489624161574,0,stanley_sportslife
stanley_sportslife-20250906211113-1893614991299888,0,stanley_sportslife
stanley_sportslife-20250906231312-1452774699547137,3,stanley_sportslife
stanley_sportslife-20250907222808-1275508791347126,0,stanley_sportslife
stanley_sportslife-20250908034750-1936931753575496,0,stanley_sportslife
stanley_sportslife-20250908104945-2837690389906791,0,stanley_sportslife
stanley_sportslife-20250908223552-1223113786650906,0,stanley_sportslife
stanley_sportslife-20250909052734-1607654737215694,0,stanley_sportslife
stanley_sportslife-20250909234721-1458291769221354,0,stanley_sportslife
stanley_sportslife-20250912153925-25215211344819762,0,stanley_sportslife
stanley_sportslife-20250912230400-1608961407106122,0,stanley_sportslife
stanley_sportslife-20250912233509-1257138253010390,0,stanley_sportslife
stanley_sportslife-20250913071832-1360752109192509,0,stanley_sportslife
stanley_sportslife-20250915173303-25889466814053222,0,stanley_sportslife
stanley_sportslife-20250916043254-1603449440703289,0,stanley_sportslife
stanley_sportslife-20250917183709-3959454241020351,0,stanley_sportslife
stanley_sportslife-20250919084745-1422687816227012,0,stanley_sportslife
stanley_sportslife-20251005061846-3067203756810409,0,stanley_sportslife
stanley_sportslife-20251005071508-1626199945073335,0,stanley_sportslife
stanley_sportslife-20251014133618-1572843550608075,0,stanley_sportslife
stanley_sportslife-20251021183829-1225962245861866,0,stanley_sportslife
stanley_sportslife-20251021200120-2062479877816896,0,stanley_sportslife
stanley_sportslife-20251022232139-2041897929990496,0,stanley_sportslife
stanley_sportslife-20251023004412-34065811013063457,0,stanley_sportslife
stanley_sportslife-20251023182231-937129702303260,0,stanley_sportslife
stanley_sportslife-20251023224244-2326553297847202,0,stanley_sportslife
stanley_sportslife-20251024022927-674647825705567,0,stanley_sportslife
stanley_sportslife-20251025005406-1267573785256558,3,stanley_sportslife
stanley_sportslife-20251025092052-4432149677071962,0,stanley_sportslife
stanley_sportslife-20251025164239-2003516227263973,0,stanley_sportslife
stanley_sportslife-20251025203611-1246899024214433,0,stanley_sportslife
stanley_sportslife-20251028083955-1258535332906642,0,stanley_sportslife
stanley_sportslife-20251028115725-2144417189724557,0,stanley_sportslife
stanley_sportslife-20251028193751-34091766233802607,0,stanley_sportslife
stanley_sportslife-20251030230331-4188969641369298,0,stanley_sportslife
stanley_sportslife-20251101212328-25959156227074631,0,stanley_sportslife
stanley_sportslife-20251102000335-25261535273520845,0,stanley_sportslife
stanley_sportslife-20251102095801-1402959344470509,0,stanley_sportslife
stanley_sportslife-20251102100659-1420572262774667,0,stanley_sportslife
stanley_sportslife-20251102162505-911842614587397,0,stanley_sportslife
stanley_sportslife-20251103062911-1568148661073003,0,stanley_sportslife
stanley_sportslife-20251103215628-4193446584302089,0,stanley_sportslife
stanley_sportslife-20251127162053-1278700524127278,3,stanley_sportslife
stanley_sportslife-20251130220021-1131221845711918,0,stanley_sportslife
stanley_sportslife-20251226172332-4397908390430461,0,stanley_sportslife
stanley_sportslife-20260110202411-1203322944910854,0,stanley_sportslife
stanley_sportslife-20260112024047-1935466821178547,0,stanley_sportslife
stanley_sportslife-20260113073527-26036136569383059,0,stanley_sportslife
stanley_sportslife-20260120173620-1983795112543730,0,stanley_sportslife
stanley_sportslife-20260129050346-2013616466254360,0,stanley_sportslife
sundayright_dub-20250327100003-1412195360442848,0,sundayright_dub
sundayright_dub-20250330235005-897999176519149,0,sundayright_dub
sundayright_dub-20250412163028-1437033921217578,0,sundayright_dub
sundayright_dub-20250515183017-1574235410451337,1,sundayright_dub
sundayright_dub-20250630085623-3271399513041545,0,sundayright_dub
sundayright_dub-20250711160828-1563260664882523,0,sundayright_dub
sundayright_dub-20250806164835-1400402011567841,3,sundayright_dub
sundayright_dub-20250814023407-25528621670171303,0,sundayright_dub
sundayright_dub-20250814023440-846095858425040,0,sundayright_dub
sundayright_dub-20250814023458-3132582006928161,0,sundayright_dub
sundayright_dub-20250814023530-1964915104089883,0,sundayright_dub
sundayright_dub-20250814023541-2612944789100074,0,sundayright_dub
sundayright_dub-20250814023552-751203444309442,0,sundayright_dub
sundayright_dub-20250814023637-907329561652412,0,sundayright_dub
sundayright_dub-20250814023710-1413842957136543,0,sundayright_dub
sundayright_dub-20250814023727-890737813549295,0,sundayright_dub
sundayright_dub-20250814023749-1555542925701756,0,sundayright_dub
sundayright_dub-20250814023759-1545854630019958,0,sundayright_dub
sundayright_dub-20250814023813-1660685188640727,0,sundayright_dub
sundayright_dub-20250814023940-1981717209394539,0,sundayright_dub
sundayright_dub-20250817193954-1355339719726990,0,sundayright_dub
sundayright_dub-20250817194058-765619486094883,0,sundayright_dub
sundayright_dub-20250817194308-1417221306526848,0,sundayright_dub
sundayright_dub-20250817194338-1644220940069465,0,sundayright_dub
sundayright_dub-20250817194643-1315085710651909,0,sundayright_dub
sundayright_dub-20250818083038-888750950677920,0,sundayright_dub
sundayright_dub-20250819101120-1885998402081027,0,sundayright_dub
sundayright_dub-20250820211135-2615864772134170,0,sundayright_dub
sundayright_dub-20250821094639-935470662482751,0,sundayright_dub
sundayright_dub-20250823015530-842492435504179,0,sundayright_dub
sundayright_dub-20250828184959-4332042407025266,0,sundayright_dub
sundayright_dub-20250922075330-1433165001813176,0,sundayright_dub
sundayright_dub-20250923175104-1569665844352420,3,sundayright_dub
sundayright_dub-20251011101236-1170261621847395,0,sundayright_dub
sundayright_dub-20251011101322-1935705520378144,3,sundayright_dub
sundayright_dub-20251015210036-1425335272467142,0,sundayright_dub
sundayright_dub-20251018221011-2766869923656988,0,sundayright_dub
sundayright_dub-20251109080918-2105036626927046,5,sundayright_dub
sundayright_dub-20251124192812-3178670148974513,3,sundayright_dub
sundayright_dub-20251203032307-917855640930160,0,sundayright_dub
sundayright_dub-20251205225047-1214424916957427,0,sundayright_dub
sundayright_dub-20251205225240-1385556782788789,0,sundayright_dub
sundayright_dub-20251207071536-1221957152770452,0,sundayright_dub
sundayright_dub-20251208144708-1188264713376906,0,sundayright_dub
sundayright_dub-20251210004007-1368288568384495,0,sundayright_dub
sundayright_dub-20251211053918-896706513105056,0,sundayright_dub
sundayright_dub-20251212152010-2879218685601504,0,sundayright_dub
sundayright_dub-20251213000159-909559831651514,0,sundayright_dub
sundayright_dub-20251213130008-26128171173490580,0,sundayright_dub
sundayright_dub-20251213135012-1333187642170289,0,sundayright_dub
sundayright_dub-20251213232009-1270347245000058,0,sundayright_dub
sundayright_dub-20251214144159-1379010333971363,0,sundayright_dub
sundayright_dub-20251214144543-1314789297347375,0,sundayright_dub
sundayright_dub-20251215161010-1597830451558650,0,sundayright_dub
sundayright_dub-20251216004007-1219680763628444,0,sundayright_dub
sundayright_dub-20251216080321-901021689113312,0,sundayright_dub
sundayright_dub-20251218125008-2133766640773657,0,sundayright_dub
sundayright_dub-20251219154849-1400673868196547,0,sundayright_dub
sundayright_dub-20251220190006-4240467336200037,0,sundayright_dub
sundayright_dub-20251225232009-1418941492965892,0,sundayright_dub
sundayright_dub-20251231225430-27187898977466694,3,sundayright_dub
sundayright_dub-20260101215111-4070713099845574,0,sundayright_dub
sundayright_dub-20260104175245-1449847266715056,0,sundayright_dub
sundayright_dub-20260105024336-1124323806385523,0,sundayright_dub
sundayright_dub-20260111010421-877855065140012,0,sundayright_dub
sundayright_dub-20260201185558-2096898104484814,0,sundayright_dub
sundayright_dub-20260201191536-901457442843013,0,sundayright_dub
sundayright_dub-20260214164046-1799443194031001,0,sundayright_dub
sunnie_cat0111-20250217104927-4507605189508318,1,sunnie_cat0111
sunnie_cat0111-20250217104927-886563317144573,2,sunnie_cat0111
sunnie_cat0111-20250321175750-4311397009180685,1,sunnie_cat0111
sunnie_cat0111-20250328192319-1491114609294343,2,sunnie_cat0111
sunnie_cat0111-20250418153537-938746478853735,2,sunnie_cat0111
sunnie_cat0111-20250430173242-2019037075694829,2,sunnie_cat0111
sunnie_cat0111-20250505043015-814329605019543,2,sunnie_cat0111
sunnie_cat0111-20250505050836-794770179719533,2,sunnie_cat0111
sunnie_cat0111-20250518123351-1156526666430990,0,sunnie_cat0111
sunnie_cat0111-20250530020804-4208586219392559,2,sunnie_cat0111
sunnie_cat0111-20250626083626-1538735373857994,2,sunnie_cat0111
sunnie_cat0111-20250728223614-1938727760057830,2,sunnie_cat0111
sunnie_cat0111-20250829023655-1369724485171982,2,sunnie_cat0111
sunnie_cat0111-20250901075440-2732316363794734,1,sunnie_cat0111
sunnie_cat0111-20250903160237-1580837219653796,2,sunnie_cat0111
sunnie_cat0111-20250905185459-958215999973628,2,sunnie_cat0111
sunnie_cat0111-20250907205850-1236468561327814,1,sunnie_cat0111
sunnie_cat0111-20250910091341-893097316977288,2,sunnie_cat0111
sunnie_cat0111-20250911014505-1914639192749624,2,sunnie_cat0111
sunnie_cat0111-20250911043527-1621599666006506,2,sunnie_cat0111
sunnie_cat0111-20250914063744-1237372357967937,2,sunnie_cat0111
sunnie_cat0111-20250919174511-2724108257971736,2,sunnie_cat0111
sunnie_cat0111-20250922233742-4187871234862780,2,sunnie_cat0111
sunnie_cat0111-20260109195848-1878084706179138,1,sunnie_cat0111
sunnie_cat0111-20260206141443-25945948955059748,2,sunnie_cat0111
sunnie_cat0111-20260206141443-4230035577310842,2,sunnie_cat0111
sunnie_cat0111-20260206141444-2456365868215049,2,sunnie_cat0111
swhite523-20250211112900-1231655001872184,2,swhite523
swhite523-20250211183006-1443041430649434,4,swhite523
swhite523-20250219212850-2377711549398575,0,swhite523
swhite523-20250318134005-932219362617643,5,swhite523
swhite523-20250320135348-1705867633715117,4,swhite523
swhite523-20250325103304-880727564959032,4,swhite523
swhite523-20250429190309-1238583878398963,2,swhite523
swhite523-20250514195004-958454976534821,4,swhite523
swhite523-20250522220407-927526926892742,2,swhite523
swhite523-20250527105603-1284359273544942,4,swhite523
swhite523-20250530065107-1648560819723515,4,swhite523
swhite523-20250530193704-836617429438536,5,swhite523
swhite523-20250702233725-929032829776147,5,swhite523
swhite523-20250704232122-1789390978362127,2,swhite523
swhite523-20250704232149-900035902879163,2,swhite523
swhite523-20250704232218-1209145234704159,4,swhite523
swhite523-20250704232240-1328237929116852,2,swhite523
swhite523-20250708202426-24236748322689028,4,swhite523
